x1,x2,label
0.1514810994388296,0.30446510121887416,1.0
0.04033289281022423,0.2548368515386472,1.0
0.7316845707720727,-0.5139439891900037,0.0
-0.20799991988438338,-0.055671168146934846,0.0
0.729846973997593,0.9036717497214732,1.0
0.006810761239912866,0.18281139903270938,1.0
0.1876538697913004,0.4624908265827061,1.0
-0.25620364735268186,0.5126865257692812,1.0
-0.6560992023511885,-0.5539357594987204,0.0
-0.33069188991404586,-0.6333739031457921,0.0
0.005047870988739156,-0.622425453112663,0.0
-0.5391398923579538,-0.8906487448743283,0.0
0.6848767490611707,-0.6361659460458848,1.0
0.5212286984045085,-0.7693802117036013,0.0
0.2236728055912851,-0.8312257733511139,0.0
-0.5340260290437202,0.23361853794558995,0.0
-0.6540004674403235,-0.29943096848623507,0.0
-0.2953324662430943,0.8739585575777138,1.0
-0.20035852601656767,-0.9993663587800061,0.0
-0.007014798627197116,-0.7932971197878504,0.0
0.1828699026421743,0.5232310704077026,1.0
0.38169183235868154,-0.9406373291186072,0.0
0.2727189358748079,0.8356475596925452,1.0
-0.9774881400620021,-0.10247308724840432,0.0
0.4401771364063287,-0.7457650203945874,0.0
-0.7155571141674499,-0.8876384167083744,0.0
-0.29298131088188195,-0.5875734353302771,0.0
0.33229218573598995,0.18747076079387148,1.0
0.636166248942843,0.5041115720239822,1.0
0.47177133430741636,0.517125524562446,1.0
0.2140997386958381,0.9155397113647128,1.0
0.7004055979556236,-0.47791108551368633,0.0
0.26815203368847484,0.6741032403876115,1.0
0.33903190258228233,0.5887986929787923,1.0
-0.3416012064625724,-0.9961402702345168,1.0
-0.7419668800632429,-0.9070500958165613,0.0
0.18997259716969306,-0.29665171310327376,0.0
0.7510479099898795,-0.07519287764097826,0.0
0.006362053119385314,0.09153010861040634,1.0
-0.9992967911469037,-0.9146466419977952,0.0
-0.5676219332921482,0.34755368815405596,1.0
-0.8532553298620043,0.08356510674379014,0.0
0.8634753438151082,-0.6941374489859731,0.0
0.7475518515812769,0.6754633053499208,1.0
0.9113013982570515,0.6915029921077918,0.0
-0.09928864031750329,0.42328464208436833,1.0
0.9788511924189531,-0.18754529900850403,1.0
0.7381863781509201,0.6014165056439833,1.0
0.28990519871892206,0.46969968495109216,1.0
-0.5474192680634078,0.9083617709284086,1.0
-0.6487442748471959,-0.8643397539702062,0.0
0.43295945206847364,-0.29657249292721577,0.0
-0.9840829971013498,0.9242765906211508,0.0
0.200211232036148,0.05125507208076674,1.0
0.9566760493647561,0.4561631077133208,0.0
-0.2284609841832057,-0.2784901522163781,0.0
-0.39817011026179316,0.8371960074482787,1.0
-0.384164342021744,-0.020304087666265902,0.0
-0.7140176194153909,0.8467620057264666,1.0
0.7132443160730426,-0.24181171742546304,0.0
-0.1900740350332062,0.7255113210741595,1.0
0.5353327942639343,0.3643359763975704,1.0
0.3559790693776763,0.5561111559450902,1.0
0.9536954564267426,0.2744515348333354,0.0
0.7229575904556542,0.13641049090497837,0.0
-0.49804262427293633,-0.9043327053629275,0.0
-0.6644482154702032,0.05645008569476384,0.0
0.6024528884937526,0.18290352335581095,0.0
0.9531978921515942,-0.2411857317224151,0.0
0.8140111960187255,0.3716311473733116,0.0
0.5029038327697488,0.20296664736983816,1.0
0.7643941459588408,0.8356589929126086,1.0
-0.3433289782870934,0.0760037717232962,0.0
0.8384424160068484,-0.5472577548624502,0.0
0.7696190466327779,-0.0015620537446960903,0.0
0.19362125047049883,0.6307645324885911,1.0
-0.14865890840803764,0.9964102167735285,1.0
-0.6499272991390228,-0.6725170134872689,0.0
-0.7038133972464375,0.04504008948823324,0.0
0.6487854826282509,-0.777914328619268,0.0
-0.988933891932348,-0.5365851870146856,0.0
0.7546851444883673,-0.4717710995088469,0.0
-0.726990643926599,-0.0067159384481225715,0.0
-0.6832240454059508,-0.02516912808442906,0.0
0.041772806193665524,0.2596556678971218,1.0
-0.29217363316764344,0.08648558744157664,1.0
-0.9948812931726505,-0.657690082151515,0.0
-0.7180015283798706,0.4799463391062375,0.0
0.2704127086976804,0.3418627776360754,1.0
-0.5073841754522599,-0.8309418642254052,0.0
0.8385613119535562,-0.9759494343228456,0.0
0.9903050893015524,0.59921950320084,0.0
-0.8477424753627469,-0.8643986036472242,0.0
0.9295835302903281,-0.5594991382586454,0.0
0.3790516014283922,0.06918605078667639,0.0
0.057875772285994165,0.7137267888402175,1.0
-0.7942387206637476,0.22942860712773694,0.0
0.542912122474295,0.7744415757200505,1.0
-0.7135553936989358,0.5018105158753492,0.0
-0.8731637357031761,0.04235111698501748,0.0
-0.9670665059100774,-0.25316556106517196,0.0
0.3863907034261411,-0.6046939713050106,0.0
0.5579816667210422,0.20071238030710226,0.0
0.6462881773234179,-0.9362634328410857,1.0
0.10768129950673266,-0.5464704898951085,0.0
-0.9926929127431363,0.0005401898893431234,0.0
-0.9478470925219509,-0.9779239510950399,0.0
-0.6647150171045253,-0.8162879673004753,0.0
0.057858723041298576,0.011727179909690966,1.0
-0.1933588804206725,-0.9877151316914068,0.0
0.2838197946585388,-0.2063867152087817,0.0
0.995017789941117,0.8224318028976092,0.0
0.7876820998158061,-0.016027309518649835,0.0
-0.0406266862243414,-0.5255891891035671,1.0
-0.2313099489429633,0.07722073552029385,1.0
0.7656937030918813,-0.28598000044501104,0.0
-0.24829245226085206,0.9410595128565789,0.0
0.08447608246975635,0.814846196970481,1.0
0.7004858848474667,0.5118831179427303,1.0
-0.041690857176370555,-0.23194692619965673,0.0
-0.22727436504696552,-0.8903027144526476,0.0
0.3925678927885865,-0.9990454038691039,0.0
0.10643495240388345,0.928503337022575,1.0
0.49359870798678895,-0.3548880885234038,0.0
0.41558141405852433,0.7660798951110708,0.0
0.019994980638800453,0.9167209833491117,1.0
0.5585801089805496,0.290055653879181,0.0
-0.6782251233207113,0.1873575041537816,0.0
0.9799850336468261,0.49634494484988445,0.0
-0.13835964434265335,-0.8638401624810157,0.0
0.5574145788855129,-0.4019386205964277,0.0
-0.6960647904251733,-0.9139223634232467,0.0
0.7555526794769785,0.49803321357766217,1.0
0.2838754275374735,0.34138345446101215,1.0
-0.1849175840729953,0.006789741182642972,0.0
0.06407469881600347,-0.30600716026672536,0.0
-0.9799025521499476,-0.3113665798789027,1.0
0.07279118475150903,-0.9164687197369712,0.0
-0.3487892271675177,0.7155222550073459,0.0
0.48867528036741104,-0.42545193623049027,0.0
0.4895293569167194,-0.8817695490380848,0.0
-0.5592128655572361,0.21860741618745272,0.0
-0.6575983294258652,0.1852065071010669,0.0
0.16605438405423478,-0.18287072546603866,0.0
0.4547151514870229,-0.9280157123814201,0.0
-0.27043593924746134,0.5329165729210115,0.0
-0.7757065755564903,0.5003278904869237,0.0
0.9346570405299615,0.5362289881514968,0.0
0.5630425110241548,0.8830244532203844,1.0
0.12181806681267626,-0.262608736215155,0.0
-0.22387545193063763,-0.4033716261535367,0.0
0.3953951856945084,0.4257175236040345,1.0
0.2286866037008306,0.8143563684810804,0.0
-0.4707410060952233,0.6221864308786265,1.0
0.7764583240691676,0.8531432664296195,1.0
0.5518780333897446,0.05364218509300356,0.0
-0.11082960692197985,-0.3443841702882142,0.0
-0.6416019486479345,-0.34844959592091684,0.0
-0.6598238877939353,-0.4975469098115588,0.0
0.6182780661702068,-0.8613711447990524,0.0
-0.5219230860310091,-0.5117485823839236,0.0
-0.8404633007445956,-0.20458918997158038,0.0
-0.4563276778471843,-0.6815702444923406,0.0
0.08709336603338524,0.7752426100881531,1.0
-0.37234959312224647,0.6334003202086975,1.0
-0.9369905014607371,-0.12879403524874355,0.0
0.37927027829976034,0.44204924300616066,1.0
-0.6128656274354123,-0.8928609782248986,0.0
0.584338440088092,0.9819616859502434,1.0
0.25738556888282904,0.480738075731592,1.0
0.848661167475312,-0.9940743186325895,0.0
0.2622581751524158,0.05054121097985309,0.0
-0.33487661277192426,0.9257687677234481,1.0
0.6707718452659017,0.3196139006945542,0.0
0.9897598934039549,0.6052224285512446,0.0
0.3461597126641629,-0.5197559033624433,0.0
0.24362469150787902,0.6814027381246024,1.0
-0.8146546629055347,0.5359584718518464,0.0
-0.3702977837301791,0.3933606982688611,1.0
0.8644350669125096,-0.7797304785934314,1.0
0.6255482122262812,-0.1270578331255785,0.0
-0.6922213439029057,0.42913402961902625,0.0
0.015303981988266102,0.04962051903411213,1.0
0.37805286220586476,-0.23426268391143523,0.0
-0.4265480304452436,0.6664220763150763,1.0
-0.30613480366443513,-0.6023671552192864,0.0
-0.7928007042889147,0.06790088801017657,0.0
-0.6164606940892587,0.24171359981161844,0.0
0.6514035193959435,0.9533918816223825,1.0
0.8739431184549269,-0.39106985254945914,1.0
-0.5054206829956465,-0.770184255031874,0.0
0.45464507242709873,-0.10061515244107122,1.0
-0.7234319125635025,-0.9383336938539351,0.0
-0.032075128781046125,-0.023939875213542017,0.0
0.05326470790135196,0.4675068287252875,1.0
-0.4489435397925243,0.4037125520454916,1.0
0.6248630974717542,-0.5073127672371702,0.0
0.6486592237590283,0.5647108130837664,1.0
-0.2637060200226766,0.4005847489531358,1.0
0.8123124433155373,0.44958728910617984,0.0
-0.1877048046636578,0.8817698121969249,1.0
0.9852903183190287,0.8168965491651488,0.0
0.46359149579265857,0.744525414107464,1.0
0.42326664538521097,0.9164089464613339,1.0
0.7740580495169884,-0.20391741843557476,0.0
0.03921947110531554,0.26242366616335167,1.0
-0.016541331140312643,0.5365226948507309,1.0
-0.526601011153436,0.6537193962051198,1.0
0.2082816277317896,0.27897868096314093,1.0
-0.7609841488689373,0.20750830199671855,0.0
-0.051551160343626945,0.8681498995891193,1.0
0.733948852910983,0.2686846108181915,0.0
0.4185676157309721,0.46219328076533017,1.0
-0.33585360270784603,-0.5770816258866922,0.0
-0.7144159748792873,0.5043375545553779,1.0
0.8721908758215451,0.5719476961186247,0.0
-0.9532064721431825,-0.012232162088132714,0.0
-0.9748634823155695,0.4031581201506207,0.0
-0.6146906474297937,0.11414154971474866,0.0
-0.32802326839345763,-0.9817772901794966,0.0
0.7958150745487464,0.5366761593914664,0.0
0.23960582092398242,0.20909400274192702,1.0
-0.9258455518352986,-0.1702117675548256,1.0
0.35219447595153186,-0.2653306369517965,0.0
0.460133441565989,-0.9579273696414563,1.0
-0.3329197629367129,-0.7328266509980521,0.0
-0.4326050137096731,-0.33727001559739866,0.0
-0.08430756053193655,0.8834894635841255,1.0
-0.5460002588198514,-0.7604012157969902,0.0
-0.18262045912918667,0.8855566841001006,1.0
-0.7462640958840596,0.9559170967270778,1.0
0.43744048508650346,-0.36747076825602387,0.0
-0.32068746616236465,0.6725619303304595,1.0
0.2800487064813204,-0.9576773127434479,0.0
0.5983546686985795,-0.949226570642844,0.0
-0.7615951920234065,0.2709358956456296,0.0
0.6566149761729723,-0.7037331547595513,0.0
0.3801581331261541,-0.6984114439645561,0.0
0.5794491431162212,-0.3017681686774336,0.0
0.6169857471759514,-0.5491624274244125,0.0
-0.7587145439620546,0.5391026854023329,0.0
-0.20165069145313153,0.13596545070224075,1.0
0.06055348294815177,-0.028546772660439368,0.0
0.6150220079918463,0.5112557206214898,1.0
0.46801869003805563,-0.5362280173717764,0.0
0.31777071348670316,0.8106577139232418,1.0
-0.8902468301679796,0.890938056316694,1.0
0.6026362601569282,-0.08661526234632344,0.0
0.9295894369635103,0.3421146566970721,0.0
-0.9819907360190918,0.2804877375172137,0.0
0.19495677112585952,0.34366149247839517,1.0
-0.022448085025923215,0.27235946429708724,1.0
0.17973131711765022,0.8160925088584845,1.0
-0.31755079875302084,0.788084854875098,1.0
-0.24351049986343143,0.2594149324057913,1.0
-0.5786942830600466,-0.42531115609859804,0.0
0.07278256023524188,0.39563609315410897,1.0
-0.4517605090239174,0.2987735525627684,1.0
-0.3095664445897588,0.9287039743359948,1.0
0.4351539756884366,-0.5302611846144556,0.0
-0.41847046098454554,-0.01936443297408541,0.0
0.06297003421250635,0.8394046071939676,1.0
0.9004414817236919,0.14578174239781738,0.0
-0.8417786722305849,-0.632064215448565,0.0
-0.5544017712475569,-0.038910794628750134,0.0
-0.7077138915958725,-0.08217568509619122,0.0
0.010859886805189012,0.6442622903755337,1.0
-0.40239394203539147,-0.54784959501464,0.0
-0.8459783094654643,-0.5626376745183388,0.0
0.41003876286727037,-0.9580321899573059,0.0
0.8439189307688955,0.8271779292781498,0.0
0.8132375983339244,-0.5110632889267652,0.0
0.37629730709444265,0.9796912498337573,1.0
0.0921197667744802,-0.641352631425921,0.0
-0.07561250504591621,-0.9085416420740191,0.0
0.2839276011070755,0.7124260277158101,1.0
0.09122550877041413,-0.2957804626778999,0.0
-0.5781223833462819,0.3385815756813475,1.0
0.1566054049547585,-0.5856725410848655,0.0
-0.7748902618208844,-0.23662594641688584,0.0
-0.8042120735822877,-0.20370010040320485,0.0
-0.39222908113343236,-0.9048646372546474,0.0
0.009402070792958517,0.6023491338883564,1.0
0.8488438576549695,-0.9981228113015761,0.0
0.5963466084792957,0.5622100976357454,1.0
0.6007679931709584,-0.23246748064113976,0.0
-0.28374916189889965,-0.038711109218204864,0.0
-0.9575052796584036,0.2980135679123417,0.0
0.5308922650675141,-0.20119444363892147,0.0
0.014175006103680943,0.5800043361903091,0.0
0.025373586038491158,0.19794980888097258,1.0
0.3657721069388358,-0.9600899632509523,0.0
-0.8960250020277558,-0.6303072735864603,0.0
-0.16167115941920995,-0.7765995632960725,0.0
0.8513304126980075,0.09783355354465173,0.0
0.31737800053065435,-0.8619230269382074,0.0
0.35951938950127094,-0.7287739987228796,0.0
0.9933671563332245,0.23694406083331865,0.0
0.10295058596912998,0.6849138580515324,1.0
-0.3713021857304779,-0.316032924716082,0.0
0.6483345496654342,0.23209031874543617,0.0
-0.7868863262442509,0.22852207389780999,0.0
-0.35481428610593846,0.0809427333420163,0.0
-0.7706433409936331,0.42386914291974254,0.0
0.2397076798465998,0.9217735708334072,1.0
-0.5676119512660132,-0.05147409538150716,0.0
-0.216363345351974,-0.9421500588064717,0.0
0.6176285007968798,0.025567442858557277,0.0
0.8751058873128912,0.1398181688871709,0.0
-0.8480197203354587,-0.6057434368111017,0.0
-0.6638341071230887,0.8556223931288514,1.0
